--datatype points_fn
0.163832990241204,0.1114517008192,0.162935487414732,0.171855633241151,0.177252741283628,0.131201105692093,0.141402204006662,0.175812680358253,0.134508588321603,0.169867352495481,0.170063112357384,0.170330225542453,0.138821606607267,0.13157792154012,0.145928370641889,0.182850913477504,0.161811576608185,0.131539476043982,0.162352844156763,0.168293651868887,0.173932032974556,0.135230863028034,0.135920158392025,0.148237050888896,0.141051774263919,0.125457299095327,0.136251067083132,0.131060537940912,0.168876538093863,0.151133884818849,0.16475770963957,0.180456731271222,0.131862001402385,0.112819780944742,0.134024363438873,0.163811889655295,0.111075985325355,0.153713227067655,0.159724360141623,0.158404573550312,0.152578472982167,0.162603528689162,0.163496858394147,0.15441131400729,0.152534588728103,0.151976671420552,0.162550909895353,0.167723266272948,0.167853139727693,0.157892740933019,0.0510358157180276,0.117939863553444,0.102627946615264,0.105358044176853,0.108532415410944,0.0977997507579785,0.103497121834869,0.10032817813727,0.102931651635084,0.0637812404670316,0.0664627017928967,0.0747509659975356,0.0869534427219768,0.0691376465116737,0.0572288023047357,0.0758003855101186,0.10760414084237,0.0963658518842789,0.0912954162688497,0.0279278071759654,0.0408718951175064,0.0944683734372341,0.0627611826050333,0.0970737776265413,0.0413924356836976
-0.276086284348118,0.997895384296267
0.259306071596554,-0.978295851428238
-0.837031780476739,0.510725244408169
0.713361686082001,-0.666071874150598
0.962198676024201,-0.368865398800064
0.96997390569444,0.282491250491914
-0.991824899901211,-0.166043580628404
0.802490412565699,-0.634906049235827
-0.926278318370211,-0.301470068301715
-0.942535241459574,0.263721916779538
0.980659677391247,-0.259616430026493
-0.943473050523507,0.316447822767617
-0.441088360622569,-0.887343201924136
-0.905307574671353,-0.448840021890474
0.788567901186269,0.631272122180048
0.791002417853747,-0.563837011369641
0.0193810825854225,1.01340781437481
0.933649092080089,0.267170892265633
-0.416040474123478,0.866827939368332
0.989617987481901,-0.247968266946245
0.740587239302281,-0.65465810475756
-0.361763033068645,-0.881432855082646
-0.646633519774781,-0.734223883051452
1.018851051971,-0.0418887861783685
-0.560494262877177,-0.855225608232676
-0.251289454775164,-0.984005831579294
-0.962628024810962,-0.266928912136763
-0.831170407178003,-0.563783866237546
-0.20935772765378,0.961194056019842
0.596715434603345,0.774434304087618
1.01104534333557,-0.231366955563206
0.778704222579646,-0.595660431056426
-0.349385401063539,-0.973097205157246
0.284906514486436,-0.96897584734229
0.99346368193504,0.177011513957922
-0.98079298435296,0.124676226498387
0.040569730957356,-0.983388612192587
0.201171360130239,0.937361248252042
-0.440874764985058,0.90824506183717
0.0883975286041985,1.00632838961177
0.631358575900999,0.789136496601545
-0.848082287466493,0.514134756676521
-0.855309199264977,0.499906440731669
-0.656184336265653,0.712672667607025
0.62654136352663,0.79234682943879
0.630910398816066,0.7686509927811
0.0486688978356411,0.970636743999312
-0.9520746139922,0.199973736768917
-0.117920694728058,0.98856595022135
0.609648095620219,-0.733044768858537
0.98,1.48
1.06,0.9
-0.92,-1.28
-1.16,-0.98
-0.92,-1.24
0.56,1.24
-1.42,0.12
0.98,1.14
1.18,0.8
0.18,-0.2
1.36,-0.82
0.3,-0.18
-1.22,-1.3
-0.58,1.34
1.48,-0.74
-1.5,0.38
-1.4,0.12
-1.18,-1.24
-1.24,-0.66
1.36,-1.38
-1.22,1.14
-0.84,1.04
-0.04,0.36
1.24,0.5
0.4,-1.44
